Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Population Type,location,urbanRural,accommodationType,Female 0-4,Female 5-11,Female 12-17,Female 18-59,Female 60 or more,Female Unknown,Female Total,Male 0-4,Male 5-11,Male 12-17,Male 18-59,Male 60 or more,Male Unknown,Male Total,Total
2017,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2017,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,PHL,Zimbabwe,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8
2017,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,10531,10531,0,0,0,0,0,8759,8759,19290
2017,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,1983,1983,0,0,0,0,0,2575,2575,4558
2017,ZWE,ESP,Zimbabwe,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2017,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2017,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
2017,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2017,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,8,0,0,8,0,0,0,0,0,7,7,15
2017,ZWE,SXM,Zimbabwe,Sint Maarten (Dutch part),ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,THA,Zimbabwe,Thailand,REF,,,,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8
2017,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,0,5,15,0,0,20,0,10,7,0,0,0,17,37
2017,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768
2017,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049
2017,ZWE,ZMB,Zimbabwe,Zambia,REF,,,,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5
2017,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,6,18,12,60,0,0,96,8,23,10,0,0,0,41,137
2017,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2018,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,9,0,0,25,0,0,34,0,6,5,12,0,0,23,57
2018,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,0,0,10,0,0,10,0,0,0,6,0,0,6,16
2018,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173
2018,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851
2018,ZWE,AUT,Zimbabwe,Austria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2018,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,7,5,14,0,0,26,0,8,5,5,0,0,18,44
2018,ZWE,BWA,Zimbabwe,Botswana,REF,,,,29,53,39,154,6,0,281,48,61,32,214,6,0,361,642
2018,ZWE,BRA,Zimbabwe,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2018,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,BGR,Zimbabwe,Bulgaria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
2018,ZWE,CAN,Zimbabwe,Canada,REF,,,,5,6,5,43,5,0,64,0,5,8,46,5,0,64,1018
2018,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
2018,ZWE,CHN,Zimbabwe,China,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,COD,Zimbabwe,Democratic Republic of the Congo,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2018,ZWE,CYP,Zimbabwe,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,CZE,Zimbabwe,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,DNK,Zimbabwe,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2018,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,19,19,0,0,0,0,0,27,27,46
2018,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
2018,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6772
2018,ZWE,DEU,Zimbabwe,Germany,ASY,,,,16,5,16,106,0,0,143,8,18,10,109,0,0,145,288
2018,ZWE,DEU,Zimbabwe,Germany,REF,,,,11,11,11,74,5,0,112,6,8,15,63,0,0,92,204
2018,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2018,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,25,44,19,280,5,0,373,22,33,16,208,0,0,279,652
2018,ZWE,IRL,Zimbabwe,Ireland,REF,,,,5,12,11,150,0,0,178,6,11,5,114,5,0,141,319
2018,ZWE,ISR,Zimbabwe,Israel,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2018,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2018,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2018,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2018,ZWE,KOR,Zimbabwe,Republic of Korea,ASY,,,,0,0,0,10,0,0,10,0,0,0,0,0,0,0,10
2018,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,MYS,Zimbabwe,Malaysia,ASY,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2018,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2018,ZWE,MWI,Zimbabwe,Malawi,ASY,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2018,ZWE,MLT,Zimbabwe,Malta,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,MLT,Zimbabwe,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,0,7,0,9,0,0,16,5,0,0,27,0,0,32,48
2018,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,9,0,16,0,0,25,0,6,5,18,0,0,29,54
2018,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2018,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2018,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2018,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
2018,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,PHL,Zimbabwe,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,ROU,Zimbabwe,Romania,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,ROU,Zimbabwe,Romania,REF,,,,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8
2018,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14261
2018,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4561
2018,ZWE,ESP,Zimbabwe,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2018,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,SRB,Zimbabwe,Serbia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,SDN,Zimbabwe,Sudan,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7
2018,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2018,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2018,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,0,0,8,0,7,15,0,0,0,0,0,0,0,15
2018,ZWE,SXM,Zimbabwe,Sint Maarten (Dutch part),REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,TUR,Zimbabwe,Turkey,ASY,,,,0,5,6,20,0,0,31,10,5,0,14,0,0,29,60
2018,ZWE,TUR,Zimbabwe,Turkey,REF,,,,0,0,0,6,0,0,6,0,0,0,0,0,0,0,6
2018,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783
2018,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916
2018,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,12,10,5,46,0,0,73,5,21,5,5,0,0,36,109
2018,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2019,ZWE,AGO,Zimbabwe,Angola,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,EGY,Zimbabwe,Egypt,ASY,,,,0,0,0,20,0,0,20,0,5,5,6,0,0,16,36
2019,ZWE,EGY,Zimbabwe,Egypt,REF,,,,0,5,0,11,0,0,16,0,0,0,11,0,0,11,27
2019,ZWE,ARG,Zimbabwe,Argentina,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,AUS,Zimbabwe,Australia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226
2019,ZWE,AUS,Zimbabwe,Australia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
2019,ZWE,AUT,Zimbabwe,Austria,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2019,ZWE,BEL,Zimbabwe,Belgium,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,BEL,Zimbabwe,Belgium,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,BWA,Zimbabwe,Botswana,ASY,,,,0,6,5,11,0,0,22,0,7,5,5,0,0,17,39
2019,ZWE,BWA,Zimbabwe,Botswana,OOC,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,BWA,Zimbabwe,Botswana,REF,,,,30,46,33,137,5,0,251,35,58,23,196,0,0,312,563
2019,ZWE,BRA,Zimbabwe,Brazil,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2019,ZWE,BRA,Zimbabwe,Brazil,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,BGR,Zimbabwe,Bulgaria,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,CAN,Zimbabwe,Canada,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382
2019,ZWE,CAN,Zimbabwe,Canada,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728
2019,ZWE,CHN,Zimbabwe,China,ASY,,,,0,0,0,62,0,0,62,0,0,5,41,0,0,46,108
2019,ZWE,CHN,Zimbabwe,China,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,ZWE,COD,Zimbabwe,Democratic Republic of the Congo,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,CRI,Zimbabwe,Costa Rica,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,CYP,Zimbabwe,Cyprus,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2019,ZWE,CYP,Zimbabwe,Cyprus,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,CZE,Zimbabwe,Czechia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,CZE,Zimbabwe,Czechia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,DNK,Zimbabwe,Denmark,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,DNK,Zimbabwe,Denmark,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2019,ZWE,ECU,Zimbabwe,Ecuador,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2019,ZWE,ECU,Zimbabwe,Ecuador,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,FIN,Zimbabwe,Finland,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2019,ZWE,FIN,Zimbabwe,Finland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2019,ZWE,FRA,Zimbabwe,France,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,FRA,Zimbabwe,France,REF,,,,0,0,0,0,0,24,24,0,0,0,0,0,27,27,51
2019,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,ASY,,,,0,0,0,0,0,215,215,0,0,0,0,0,175,175,390
2019,ZWE,GBR,Zimbabwe,United Kingdom of Great Britain and Northern Ireland,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2324
2019,ZWE,DEU,Zimbabwe,Germany,ASY,,,,16,14,7,114,5,0,156,12,21,13,97,0,0,143,299
2019,ZWE,DEU,Zimbabwe,Germany,REF,,,,12,15,11,88,5,0,131,5,9,13,80,0,0,107,238
2019,ZWE,GRC,Zimbabwe,Greece,ASY,,,,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5
2019,ZWE,GRC,Zimbabwe,Greece,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2019,ZWE,HRV,Zimbabwe,Croatia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,HUN,Zimbabwe,Hungary,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,IND,Zimbabwe,India,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,IRL,Zimbabwe,Ireland,ASY,,,,34,47,28,325,5,0,439,43,51,28,229,0,0,351,790
2019,ZWE,IRL,Zimbabwe,Ireland,REF,,,,7,20,16,209,0,0,252,8,17,11,145,5,0,186,438
2019,ZWE,ISR,Zimbabwe,Israel,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2019,ZWE,ISR,Zimbabwe,Israel,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,ITA,Zimbabwe,Italy,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,ITA,Zimbabwe,Italy,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2019,ZWE,KEN,Zimbabwe,Kenya,ASY,,,,0,0,0,0,0,0,0,0,0,0,7,0,0,7,7
2019,ZWE,KEN,Zimbabwe,Kenya,REF,,,,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5
2019,ZWE,KOR,Zimbabwe,Republic of Korea,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2019,ZWE,LSO,Zimbabwe,Lesotho,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,LSO,Zimbabwe,Lesotho,REF,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,ZWE,LTU,Zimbabwe,Lithuania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,MYS,Zimbabwe,Malaysia,ASY,,,,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5
2019,ZWE,MYS,Zimbabwe,Malaysia,REF,,,,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
2019,ZWE,MWI,Zimbabwe,Malawi,ASY,,,,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7
2019,ZWE,MLT,Zimbabwe,Malta,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,MLT,Zimbabwe,Malta,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,NAM,Zimbabwe,Namibia,ASY,,,,0,0,0,17,0,0,17,0,0,0,34,0,0,34,51
2019,ZWE,NAM,Zimbabwe,Namibia,REF,,,,0,5,5,17,0,0,27,0,5,5,20,0,0,30,57
2019,ZWE,NLD,Zimbabwe,Netherlands,ASY,,,,0,0,0,0,0,12,12,0,0,0,0,0,11,11,23
2019,ZWE,NLD,Zimbabwe,Netherlands,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2019,ZWE,NOR,Zimbabwe,Norway,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2019,ZWE,NOR,Zimbabwe,Norway,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2019,ZWE,NZL,Zimbabwe,New Zealand,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,NZL,Zimbabwe,New Zealand,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2019,ZWE,PAN,Zimbabwe,Panama,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,PHL,Zimbabwe,Philippines,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,PRT,Zimbabwe,Portugal,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,PRT,Zimbabwe,Portugal,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,ROU,Zimbabwe,Romania,REF,,,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,6
2019,ZWE,ZAF,Zimbabwe,South Africa,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12825
2019,ZWE,ZAF,Zimbabwe,South Africa,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4003
2019,ZWE,ESP,Zimbabwe,Spain,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5
2019,ZWE,ESP,Zimbabwe,Spain,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,SVN,Zimbabwe,Slovenia,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,SWZ,Zimbabwe,Kingdom of Eswatini,REF,,,,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7
2019,ZWE,SWE,Zimbabwe,Sweden,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
2019,ZWE,SWE,Zimbabwe,Sweden,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2019,ZWE,CHE,Zimbabwe,Switzerland,ASY,,,,0,0,0,5,0,0,5,0,0,0,0,0,0,0,5
2019,ZWE,CHE,Zimbabwe,Switzerland,REF,,,,0,8,0,0,0,0,8,0,0,0,0,0,0,0,13
2019,ZWE,SXM,Zimbabwe,Sint Maarten (Dutch part),REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,TZA,Zimbabwe,United Republic of Tanzania,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,THA,Zimbabwe,Thailand,ASY,,,,0,0,0,0,0,0,0,9,0,0,0,0,0,9,9
2019,ZWE,ARE,Zimbabwe,United Arab Emirates,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,UKR,Zimbabwe,Ukraine,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,UKR,Zimbabwe,Ukraine,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,URY,Zimbabwe,Uruguay,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,USA,Zimbabwe,United States of America,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,867
2019,ZWE,USA,Zimbabwe,United States of America,REF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825
2019,ZWE,ZMB,Zimbabwe,Zambia,ASY,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,ZWE,ZWE,Zimbabwe,Zimbabwe,IDP,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270000
2019,ZWE,ZWE,Zimbabwe,Zimbabwe,OOC,,,,10,11,5,59,0,0,85,10,21,5,0,0,0,36,121
2019,ZWE,ZWE,Zimbabwe,Zimbabwe,RET,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132
